measure_name,datum,state_id,state_name,first_year,last_year,footnotes,sources,
"Birthrate (the no. of births per 1,000 other non-Hispanic women aged 15-19), by state of residence",13,RI,Rhode Island,2013,n/a,"Includes births to women with ethnicity unknown; Other non-Hispanic refers to those identifying as races other than black or white, and not identifying as Hispanic","Pregnancies, Births and Abortions Among Adolescents and Young Women in the United States, 2013: National and State Trends by Age, Race and Ethnicity, New York: Guttmacher Institute, Kost K, Maddow-Zimet I, and Arpaia A",
"Birthrate (the no. of births per 1,000 other non-Hispanic women aged 15-19), by state of residence",14,SC,South Carolina,2013,n/a,"Includes births to women with ethnicity unknown; Other non-Hispanic refers to those identifying as races other than black or white, and not identifying as Hispanic","Pregnancies, Births and Abortions Among Adolescents and Young Women in the United States, 2013: National and State Trends by Age, Race and Ethnicity, New York: Guttmacher Institute, Kost K, Maddow-Zimet I, and Arpaia A",
"Birthrate (the no. of births per 1,000 other non-Hispanic women aged 15-19), by state of residence",83,SD,South Dakota,2013,n/a,"Includes births to women with ethnicity unknown; Other non-Hispanic refers to those identifying as races other than black or white, and not identifying as Hispanic","Pregnancies, Births and Abortions Among Adolescents and Young Women in the United States, 2013: National and State Trends by Age, Race and Ethnicity, New York: Guttmacher Institute, Kost K, Maddow-Zimet I, and Arpaia A",
"Birthrate (the no. of births per 1,000 other non-Hispanic women aged 15-19), by state of residence",9,TN,Tennessee,2013,n/a,"Includes births to women with ethnicity unknown; Other non-Hispanic refers to those identifying as races other than black or white, and not identifying as Hispanic","Pregnancies, Births and Abortions Among Adolescents and Young Women in the United States, 2013: National and State Trends by Age, Race and Ethnicity, New York: Guttmacher Institute, Kost K, Maddow-Zimet I, and Arpaia A",
"Birthrate (the no. of births per 1,000 other non-Hispanic women aged 15-19), by state of residence",8,TX,Texas,2013,n/a,"Includes births to women with ethnicity unknown; Other non-Hispanic refers to those identifying as races other than black or white, and not identifying as Hispanic","Pregnancies, Births and Abortions Among Adolescents and Young Women in the United States, 2013: National and State Trends by Age, Race and Ethnicity, New York: Guttmacher Institute, Kost K, Maddow-Zimet I, and Arpaia A",
"Birthrate (the no. of births per 1,000 other non-Hispanic women aged 15-19), by state of residence",20,UT,Utah,2013,n/a,"Includes births to women with ethnicity unknown; Other non-Hispanic refers to those identifying as races other than black or white, and not identifying as Hispanic","Pregnancies, Births and Abortions Among Adolescents and Young Women in the United States, 2013: National and State Trends by Age, Race and Ethnicity, New York: Guttmacher Institute, Kost K, Maddow-Zimet I, and Arpaia A",
"Birthrate (the no. of births per 1,000 other non-Hispanic women aged 15-19), by state of residence",5,VA,Virginia,2013,n/a,"Includes births to women with ethnicity unknown; Other non-Hispanic refers to those identifying as races other than black or white, and not identifying as Hispanic","Pregnancies, Births and Abortions Among Adolescents and Young Women in the United States, 2013: National and State Trends by Age, Race and Ethnicity, New York: Guttmacher Institute, Kost K, Maddow-Zimet I, and Arpaia A",
"Birthrate (the no. of births per 1,000 other non-Hispanic women aged 15-19), by state of residence",4,VT,Vermont,2013,n/a,"Includes births to women with ethnicity unknown; Other non-Hispanic refers to those identifying as races other than black or white, and not identifying as Hispanic","Pregnancies, Births and Abortions Among Adolescents and Young Women in the United States, 2013: National and State Trends by Age, Race and Ethnicity, New York: Guttmacher Institute, Kost K, Maddow-Zimet I, and Arpaia A",
"Birthrate (the no. of births per 1,000 other non-Hispanic women aged 15-19), by state of residence",15,WA,Washington,2013,n/a,"Includes births to women with ethnicity unknown; Other non-Hispanic refers to those identifying as races other than black or white, and not identifying as Hispanic","Pregnancies, Births and Abortions Among Adolescents and Young Women in the United States, 2013: National and State Trends by Age, Race and Ethnicity, New York: Guttmacher Institute, Kost K, Maddow-Zimet I, and Arpaia A",
"Birthrate (the no. of births per 1,000 other non-Hispanic women aged 15-19), by state of residence",29,WI,Wisconsin,2013,n/a,"Includes births to women with ethnicity unknown; Other non-Hispanic refers to those identifying as races other than black or white, and not identifying as Hispanic","Pregnancies, Births and Abortions Among Adolescents and Young Women in the United States, 2013: National and State Trends by Age, Race and Ethnicity, New York: Guttmacher Institute, Kost K, Maddow-Zimet I, and Arpaia A",
"Birthrate (the no. of births per 1,000 other non-Hispanic women aged 15-19), by state of residence",12,WV,West Virginia,2013,n/a,"Includes births to women with ethnicity unknown; Other non-Hispanic refers to those identifying as races other than black or white, and not identifying as Hispanic","Pregnancies, Births and Abortions Among Adolescents and Young Women in the United States, 2013: National and State Trends by Age, Race and Ethnicity, New York: Guttmacher Institute, Kost K, Maddow-Zimet I, and Arpaia A",
"Birthrate (the no. of births per 1,000 other non-Hispanic women aged 15-19), by state of residence",53,WY,Wyoming,2013,n/a,"Includes births to women with ethnicity unknown; Other non-Hispanic refers to those identifying as races other than black or white, and not identifying as Hispanic","Pregnancies, Births and Abortions Among Adolescents and Young Women in the United States, 2013: National and State Trends by Age, Race and Ethnicity, New York: Guttmacher Institute, Kost K, Maddow-Zimet I, and Arpaia A",
"Birthrate (the no. of births per 1,000 other non-Hispanic women aged 15-19), by state of residence",14,US,U.S. total,2013,n/a,"Includes births to women with ethnicity unknown; Other non-Hispanic refers to those identifying as races other than black or white, and not identifying as Hispanic","Pregnancies, Births and Abortions Among Adolescents and Young Women in the United States, 2013: National and State Trends by Age, Race and Ethnicity, New York: Guttmacher Institute, Kost K, Maddow-Zimet I, and Arpaia A",
"Birthrate (the no. of births per 1,000 women aged 15-17), by state of residence ",9,RI,Rhode Island,2013,n/a,"All rates are the number of events per 1,000 women; pregnancy rate includes estimated number of pregnancies ending in miscarriage or stillbirth","Pregnancies, Births and Abortions Among Adolescents and Young Women in the United States, 2013: National and State Trends by Age, Race and Ethnicity, New York: Guttmacher Institute, Kost K, Maddow-Zimet I, and Arpaia A",
"Birthrate (the no. of births per 1,000 women aged 15-17), by state of residence ",14,SC,South Carolina,2013,n/a,"All rates are the number of events per 1,000 women; pregnancy rate includes estimated number of pregnancies ending in miscarriage or stillbirth","Pregnancies, Births and Abortions Among Adolescents and Young Women in the United States, 2013: National and State Trends by Age, Race and Ethnicity, New York: Guttmacher Institute, Kost K, Maddow-Zimet I, and Arpaia A",
"Birthrate (the no. of births per 1,000 women aged 15-17), by state of residence ",13,SD,South Dakota,2013,n/a,"All rates are the number of events per 1,000 women; pregnancy rate includes estimated number of pregnancies ending in miscarriage or stillbirth","Pregnancies, Births and Abortions Among Adolescents and Young Women in the United States, 2013: National and State Trends by Age, Race and Ethnicity, New York: Guttmacher Institute, Kost K, Maddow-Zimet I, and Arpaia A",
"Birthrate (the no. of births per 1,000 women aged 15-17), by state of residence ",15,TN,Tennessee,2013,n/a,"All rates are the number of events per 1,000 women; pregnancy rate includes estimated number of pregnancies ending in miscarriage or stillbirth","Pregnancies, Births and Abortions Among Adolescents and Young Women in the United States, 2013: National and State Trends by Age, Race and Ethnicity, New York: Guttmacher Institute, Kost K, Maddow-Zimet I, and Arpaia A",
"Birthrate (the no. of births per 1,000 women aged 15-17), by state of residence ",21,TX,Texas,2013,n/a,"All rates are the number of events per 1,000 women; pregnancy rate includes estimated number of pregnancies ending in miscarriage or stillbirth","Pregnancies, Births and Abortions Among Adolescents and Young Women in the United States, 2013: National and State Trends by Age, Race and Ethnicity, New York: Guttmacher Institute, Kost K, Maddow-Zimet I, and Arpaia A",
"Birthrate (the no. of births per 1,000 women aged 15-17), by state of residence ",9,UT,Utah,2013,n/a,"All rates are the number of events per 1,000 women; pregnancy rate includes estimated number of pregnancies ending in miscarriage or stillbirth","Pregnancies, Births and Abortions Among Adolescents and Young Women in the United States, 2013: National and State Trends by Age, Race and Ethnicity, New York: Guttmacher Institute, Kost K, Maddow-Zimet I, and Arpaia A",
"Birthrate (the no. of births per 1,000 women aged 15-17), by state of residence ",8,VA,Virginia,2013,n/a,"All rates are the number of events per 1,000 women; pregnancy rate includes estimated number of pregnancies ending in miscarriage or stillbirth","Pregnancies, Births and Abortions Among Adolescents and Young Women in the United States, 2013: National and State Trends by Age, Race and Ethnicity, New York: Guttmacher Institute, Kost K, Maddow-Zimet I, and Arpaia A",
"Birthrate (the no. of births per 1,000 women aged 15-17), by state of residence ",5,VT,Vermont,2013,n/a,"All rates are the number of events per 1,000 women; pregnancy rate includes estimated number of pregnancies ending in miscarriage or stillbirth","Pregnancies, Births and Abortions Among Adolescents and Young Women in the United States, 2013: National and State Trends by Age, Race and Ethnicity, New York: Guttmacher Institute, Kost K, Maddow-Zimet I, and Arpaia A",
"Birthrate (the no. of births per 1,000 women aged 15-17), by state of residence ",9,WA,Washington,2013,n/a,"All rates are the number of events per 1,000 women; pregnancy rate includes estimated number of pregnancies ending in miscarriage or stillbirth","Pregnancies, Births and Abortions Among Adolescents and Young Women in the United States, 2013: National and State Trends by Age, Race and Ethnicity, New York: Guttmacher Institute, Kost K, Maddow-Zimet I, and Arpaia A",
"Birthrate (the no. of births per 1,000 women aged 15-17), by state of residence ",9,WI,Wisconsin,2013,n/a,"All rates are the number of events per 1,000 women; pregnancy rate includes estimated number of pregnancies ending in miscarriage or stillbirth","Pregnancies, Births and Abortions Among Adolescents and Young Women in the United States, 2013: National and State Trends by Age, Race and Ethnicity, New York: Guttmacher Institute, Kost K, Maddow-Zimet I, and Arpaia A",
"Birthrate (the no. of births per 1,000 women aged 15-17), by state of residence ",17,WV,West Virginia,2013,n/a,"All rates are the number of events per 1,000 women; pregnancy rate includes estimated number of pregnancies ending in miscarriage or stillbirth","Pregnancies, Births and Abortions Among Adolescents and Young Women in the United States, 2013: National and State Trends by Age, Race and Ethnicity, New York: Guttmacher Institute, Kost K, Maddow-Zimet I, and Arpaia A",
"Birthrate (the no. of births per 1,000 women aged 15-17), by state of residence ",13,WY,Wyoming,2013,n/a,"All rates are the number of events per 1,000 women; pregnancy rate includes estimated number of pregnancies ending in miscarriage or stillbirth","Pregnancies, Births and Abortions Among Adolescents and Young Women in the United States, 2013: National and State Trends by Age, Race and Ethnicity, New York: Guttmacher Institute, Kost K, Maddow-Zimet I, and Arpaia A",
